venue	lon	lat	countryCode	place	venueLabel	placeLabel	osm_way	website	address	eventVenueType	eventVenueTypeLabel	osm_node	osm_relation
Q124380465	-78.914622	36.009066	US	Q49229	Baldwin Auditorium	Durham	625121109		1336 Campus Dr, Durham, NC 27705	Q230752	auditorium		
Q124388667			IL	Q208725	Kelim Choreography Center	Bat Yam		https://kelim.org.il/		Q1329623	cultural center		
Q124394801	-79.42325	43.64302	CA	Q172	Franco Boni Theatre	Toronto		https://theatrecentre.org/your-visit/franco-boni-theatre/	1115 Queen St W Toronto, ON	Q230752	auditorium		
Q124394939	-79.42325	43.64302	CA	Q172	BMO Incubator	Toronto		https://theatrecentre.org/your-visit/bmo-incubator/	1115 Queen St W Toronto, ON	Q230752	auditorium		
Q124399529	10.450253924406	50.900192246443	DE	Q506743	Kulturhaus Schmerbach	Waltershausen				Q1329623	cultural center		
Q124418157	-2.923046816687	43.253087582666	ES	Q8692	Fundación BilbaoArte	Bilbao		https://bilbaoarte.eus/	Urazurrutia, 32. 48003 Bilbao, Bizkaia	Q1329623	cultural center		
Q124420732	4.3406	50.89946	BE	Q239	Auditorium 2000	City of Brussels				Q1378975	convention center		
Q124422581			RS	Q55630	Novi Sad Children's Cultural Center	Novi Sad		https://nsdkc.rs/	Радничка бр. 20	Q1329623	cultural center		
Q124423015	15.93052	51.27383	PL	Q478869	Municipal Center for Culture, Sports and Recreation	Chojnów		https://moksir.chojnow.eu/	ul. Stanisława Małachowskiego 7, 59-224 Chojnów	Q1329623	cultural center		
Q124423298			RS	Q55630	Cultural Center Kisač	Novi Sad		https://www.kckisac.rs/	Словачка 22	Q1329623	cultural center		
Q124423462			RS	Q55630	Cultural Center Rumenka	Novi Sad		http://www.kcrumenka.rs/	Ослобођења бр. 26	Q1329623	cultural center		
Q124423691			RS	Q55630	Cultural station Eđšeg	Novi Sad		https://edjseg.kulturnestanice.rs/	Антона Чехова 4	Q1329623	cultural center		
Q124423804			RS	Q55630	Cultural station Svilara	Novi Sad		https://svilara.kulturnestanice.rs/	Ђорђа Рајковића 6б	Q1329623	cultural center		
Q124424734	19.60145	50.33767	PL	Q1844873	Dom Kultury Hutnik	Gmina Klucze		https://www.gokklucze.pl/index.php?option=com_contact&view=contact&id=4&Itemid=247	ulica Leśna 1, 32-310 Jaroszowiec	Q1329623	cultural center		
Q124424919	20.631618803804	51.358202250072	PL	Q1830566	Przysucha House of Culture	Gmina Przysucha		https://www.pedekprzysucha.pl/	ulica Radomska 9, 26-400 Przysucha	Q1329623	cultural center		
Q124432910	50.12083	26.33586	SA	Q268915	King Abdulaziz Center for World Culture - Ithra	Dhahran				Q1329623	cultural center		
Q124436787			RS	Q55630	"Hungarian Cultural Center ""Šandor Petefi"""	Novi Sad		https://petofisandormmkns.com/srl/home-latin-2/	Јожеф Атиле 16-18	Q1329623	cultural center		
Q124439796			RS	Q167394	"Center for nurturing traditional culture ""Abrašević"" Kragujevac"	Kragujevac		http://abrasevickg.rs/	Др Јована Ристића 15	Q1329623	cultural center		
Q124460701			FR	Q5489	Le Troyes Fois Plus	Troyes		https://www.letroyesfoisplus.fr	10, rue Louis-Ulbach 10000 Troyes	Q230752	auditorium		
Q124466798	21.241129318178	48.707660326325	SK	Q25409	Spoločenský pavilón	Košice	52797644	https://www.spolocenskypavilon.sk/	Trieda SNP 61, 040 11 Košice	Q1329623	cultural center		
Q124473687	-63.58856	44.63789	CA	Q2141	Sir James Dunn Theatre	Halifax			6101 University Avenue, Halifax, NS B3H 4R2	Q230752	auditorium		
Q124477657	4.38136697	50.838355	BE	Q192859	Albert Borschette Convention Center	Etterbeek				Q1378975	convention center		
Q124542043	4.4734166666667	51.925111111111		Q34370	Roodkapje Rotterdam	Rotterdam		https://roodkapje.org/	Delftseplein 39, Rotterdam	Q1329623	cultural center		
Q124571498	16.857402024274	41.115515697677	IT	Q3519	Auditorium Nino Rota	Bari		https://www.consba.it/it/1/home		Q230752	auditorium		
Q124607337	-88.496285974283	44.164572207308	US	Q1570604	Pickard Auditorium	Neenah			1275 Tullar Road, Neenah, WI, United States, 54956	Q230752	auditorium		
Q124607503			US	Q257830	Hayes Hall	Naples		https://artisnaples.org/about/	5833 Pelican Bay BoulevardNaples, FL 34108-2740 USA	Q230752	auditorium		
Q124607519	-81.803554182881	26.216343733867	US	Q257830	Artis—Naples	Naples		https://artisnaples.org/		Q1329623	cultural center		
Q124608337	15.141416671	56.78841098	SE	Q509488	Folkets Hus	Lessebo Municipality	1251966215	https://hovmantorpsfh.se/	Parkgatan 1, Hovmantorp	Q1329623	cultural center		
Q124608409	21.687321397457	65.824529341573	SE	Q509476	Saga cinema	Boden Municipality	711639343	https://campsite.bio/folketshusboden	Drottninggatan 4	Q1329623	cultural center		
Q124613772	15.665387	59.02861819	SE	Q249378	Folkets hus	Vingåker Municipality	323403719	https://www.folketshusochparker.se/arrangor/hogsjo-folkets-hus/	Brevensvägen 2	Q1329623	cultural center		
Q124613826	14.92106425032	58.443807781	SE	Q515969	Vadstena Folkets Park Krogaränga	Vadstena Municipality	274093416	https://www.skulpturparkvadstena.se/		Q1329623	cultural center		
Q124614107	18.052763567	59.2974292848	SE	Q506250	Årsta Folkets Hus	Stockholm	28219721	https://arstafolketshus.org/	Hjälmarsvägen 28 120 53 Årsta	Q1329623	cultural center		
Q124614246	15.26572	65.71113	SE	Q499415	Folkan	Storuman Municipality	1235589151		Bergastigen 7, Tärnaby, Sweden	Q1329623	cultural center		
Q124614332	12.3245484549	58.3801805252			Folkets Hus Vänersborg		436869403	https://folketshusvanersborg.se/	Kungsgatan 15, 462 33 Vänersborg, Sverige	Q1329623	cultural center		
Q124614332	12.32568221	58.380587401			Folkets Hus Vänersborg		436869403	https://folketshusvanersborg.se/	Kungsgatan 15, 462 33 Vänersborg, Sverige	Q1329623	cultural center		
Q124627611			AU		Delmore Gallery					Q1329623	cultural center		
Q124627948	5.21343	43.41913	FR	Q243317	Espace culturel Saint-Exupéry	Marignane		https://www.theatremolieremarignane.fr/	53/55, avenue Jean-Mermoz, 13700 Marignane	Q1329623	cultural center		
Q124627983			AU		Elcho Island Art and Craft					Q1329623	cultural center		
Q124628005			AU		Kayili Artists					Q1329623	cultural center		
Q124628013			AU		Mangkaja Arts					Q1329623	cultural center		
Q124628029			AU		Marrawuddi Arts and Culture					Q1329623	cultural center		
Q124628257			AU		Martumili Artists					Q1329623	cultural center		
Q124628265			AU		Milani Gallery					Q1329623	cultural center		
Q124628701			AU		Onespace Gallery					Q1329623	cultural center		
Q124628704			AU		Tapatjatjaka Art & Craft					Q1329623	cultural center		
Q124628769			AU		Warnayaka Art and Culture					Q1329623	cultural center		
Q124633443			FR	Q213481	Atlanta Convention Centre	La Baule-Escoublac		https://www.atlantia-labaule.com/	119 Avenue du Maréchal de Lattre de Tassigny CS 50230 - 44503 La Baule	Q1378975	convention center		
Q124634104	32.6053	0.3639	UG	Q926417	Ndere Centre	Kampala District				Q1329623	cultural center		
Q124635395	3.17542	50.69029	FR	Q34001	La Grand'Plage, Médiathèque de Roubaix	Roubaix		http://www.mediathequederoubaix.fr/	2, rue Pierre-Motte, 59100 Roubaix	Q1329623	cultural center		
Q124650608	14.3905492	50.0964189	CZ	Q2786011	Kafkárna	Bubeneč		https://www.umprum.cz/cs/web/o-umprum/udrzitelnost/kafkarna	Buštěhradská ev. č. 5, 160 00 Praha 6 - Střešovice	Q1329623	cultural center		
Q124650608	14.3905492	50.0964189	CZ	Q1085	Kafkárna	Prague		https://www.umprum.cz/cs/web/o-umprum/udrzitelnost/kafkarna	Buštěhradská ev. č. 5, 160 00 Praha 6 - Střešovice	Q1329623	cultural center		
Q124671776			AU		Jukurrpa Designs					Q1329623	cultural center		
Q124671861			AU		Maningrida Arts & Culture					Q1329623	cultural center		
Q124672967			CA	Q139208	Vieux Bureau de Poste	Lévis			2172, chemin du Fleuve	Q230752	auditorium		
Q124672972	-73.49486	45.66814	CA	Q340	Salle de spectacle principale - Maison de la culture Pointe-aux-Trembles	Montréal			14001, rue Notre-Dame Est	Q230752	auditorium		
Q124673009	-73.89726	45.55849	CA	Q141505	La petite église Cabaret Spectacle	Saint-Eustache			271, rue Saint-Eustache, Saint-Eustache, Québec	Q230752	auditorium		
Q124673012	-70.67404	46.11742	CA	Q143227	Cabaret des Amants	Saint-Georges		https://www.lesamantsdelascene.ca/salle/13-cabaret-des-amants.php	200, 18e rue Ouest	Q230752	auditorium		
Q124673504			CA	Q518076	Salle Jeannine-C. Beaubien	Verdun			5160, boulevard Lasalle, Verdun, Québec	Q230752	auditorium		
Q124673549	-73.56755	45.46256	CA	Q518076	Église Notre-Dame des Sept-Douleurs	Verdun			4155, rue Wellington	Q230752	auditorium		
Q124673614	-71.64942	48.55031	CA	Q141973	La Boîte à Bleuets	Alma		https://www.almaspectacles.com/salles/bo-te-bleuets	525, rue Sacré Coeur Ouest, Alma, Québec	Q230752	auditorium		
Q124673615			CA	Q141542	Salle Chaussegros-de-Léry	Bécancour			675, boulevard Bécancour	Q230752	auditorium		
Q124673617	-64.30832	48.47261	CA	Q108261297	Théâtre de La Vieille Usine de l'Anse-à-Beaufils	Cape Cove		https://www.lavieilleusine.com/programmation-salle-spectacle	55, rue à Bonfils, Cap d'Espoir, Québec	Q230752	auditorium		
Q124673619	-69.28093	47.48849	CA	Q142284	Centre culturel Léopold-Plante	Pohénégamook		https://les4scenes.com/centre-culturel-leopold-plante/	481, rue de l'Église, Pohénégamook, Québec	Q230752	auditorium		
Q124673620	-68.79221	47.61242	CA	Q142466	BeauLieu Culturel du Témiscouata	Témiscouata-sur-le-Lac		https://les4scenes.com/beaulieu-culturel-du-temiscouata/	2448, rue Commerciale Sud, Témiscouata-sur-le-Lac, Québec	Q230752	auditorium		
Q124673621	-65.86184	48.16186	CA	Q142295	Cabaret Desjardins de New Richmond	New Richmond			99, Place Suzanne-Guité, New Richmond, Québec	Q230752	auditorium		
Q124673630	-70.88725	48.3285	CA	Q2090352	Théâtre du Palais municipal	La Baie		https://diffusion.saguenay.ca/salles/theatre-du-palais-municipal/	1831, 6e avenue	Q230752	auditorium		
Q124673637	-71.83373	46.89109	CA	Q142097	Grande salle Desjardins	Saint-Raymond			160, place de l'Église, #2, Saint-Raymond, Québec	Q230752	auditorium		
Q124673652	-69.53648	47.83731	CA	Q142024	Cabaret des mauvaises habitudes - Maison de la Culture	Rivière-du-Loup			67, rue Durocher, Rivière-du-Loup, Québec	Q230752	auditorium		
Q124673654	-69.53998	47.82705	CA	Q142024	Espace scène - Shows du Garage	Rivière-du-Loup			85, rue Ste-Anne	Q230752	auditorium		
Q124673655	-69.53998	47.82705	CA	Q142024	Salle Alphonse-Desjardins Centre Culturel Berger	Rivière-du-Loup			85, rue Sainte-Anne, Rivière-du-Loup, Québec	Q230752	auditorium		
Q124673657	-70.66906	46.12671	CA	Q143227	L'Entrecours du Cégep Beauce-Appalaches	Saint-Georges		https://www.lesamantsdelascene.ca/salle/10-entrecours-du-cegep-beauce-appalaches.php	1055, 116e rue, Saint-Georges, Québec	Q230752	auditorium		
Q124673658	-70.2081697	47.5638317	CA	Q3462451	Salle de concert du Domaine Forget de Charlevoix	Saint-Irénée		https://www.domaineforget.com/evenementiel-et-groupes-salles-a-louer/salle-de-concert/	5, rang Saint-Antoine	Q230752	auditorium		
Q124673659	-73.67135	45.51165	CA	Q2117999	Salle Émile-Legault, cégep de Saint-Laurent	Saint-Laurent		https://www.cegepsl.qc.ca/le-campus/salle-emile-legault/	613, avenue Sainte-Croix. Saint-Laurent, Québec	Q230752	auditorium		
Q124673662	-73.6086	45.51994	CA	Q340	petit Outremont	Montréal			1248 avenue Bernard	Q230752	auditorium		
Q124673663	-73.6086	45.51994	CA	Q340	Grande Salle | Théâtre Outremont	Montréal			1248 avenue Bernard, Montréal, Québec	Q230752	auditorium		
Q124673664	-73.60602	45.61788	CA	Q340	La Salle Désilets / Le Centre culturel espace 7000	Montréal			7000, rue Marie -Victorin, Montréal, Québec	Q230752	auditorium		
Q124683983			AU		Warakuna Artists					Q1329623	cultural center		
Q124684042			AU		Nambara Arts & Crafts					Q1329623	cultural center		
Q124684065	136.89166666667	-12.252777777778	AU	Q3235	Buku-Larrnggay Mulka Centre	Northern Territory				Q1329623	cultural center		
Q124684073			AU		GAGPROJECTS Adelaide					Q1329623	cultural center		
Q124684169			AU		Ngaruwanajirri Inc.					Q1329623	cultural center		
Q124684234			AU		Papalankutja Artists					Q1329623	cultural center		
Q124684248			AU		Spinifex Arts Project					Q1329623	cultural center		
Q124684274			AU		Tangenyere Artists					Q1329623	cultural center		
Q124684435			AU		Tjungu Palya					Q1329623	cultural center		
Q124684446			AU		Waringarri Aboriginal Arts					Q1329623	cultural center		
Q124684460			AU		Wik & Kugu Aurukun Art Centre					Q1329623	cultural center		
Q124690843	14.3885369	50.0982614	CZ	Q1085	Kulturní centrum Klubovna	Prague		https://klubovna.povalec.cz/	Generála Píky, 16000 Praha	Q1329623	cultural center		
Q124690843	14.3885369	50.0982614	CZ	Q2580968	Kulturní centrum Klubovna	Dejvice		https://klubovna.povalec.cz/	Generála Píky, 16000 Praha	Q1329623	cultural center		
Q124718980	3.8745584	43.6100882	FR	Q6441	Carré Sainte-Anne	Montpellier	598186607			Q1329623	cultural center		
Q12472762	106.8094444	-6.2241667	ID	Q3630	@America	Jakarta				Q1329623	cultural center		
Q12473781	115.17513888889	-8.7103333333333	ID	Q3125978	Bali International Convention Center	Bali		http://baliconvention.com		Q1378975	convention center		
Q124749034	130.41183333333	33.597333333333	JP	Q116645592	Fukuoka City Gokusho Public Hall	Kami-gofukumachi			2-27, Kami-gofukumachi, Hakata-ku, Fukuoka City 812-0036	Q1329623	cultural center		
Q124749034	130.41183333333	33.597333333333	JP	Q116645592	Fukuoka City Gokusho Public Hall	Kami-gofukumachi			812-0036福岡市博多区上呉服町2番27号	Q1329623	cultural center		
Q124767651	-123.16006	49.3379	CA	Q991329	Grosvenor Theatre	West Vancouver			1700 Mathers Ave, West Vancouver, BC	Q230752	auditorium		
Q124767677	-123.16006	49.3379	CA	Q991329	McEwen Theatre	West Vancouver			1700 Mathers Ave, West Vancouver, BC	Q230752	auditorium		
Q124798517	37.57931	55.71057	RU	Q649	"Great concert hall ""Akademichesky"""	Moscow		https://akademzal.ru/	Ленинский пр-т., 32А, подъезд 6, Москва, 119334	Q230752	auditorium		
Q124799891	11.91916	50.9264	DE	Q568010	Vereinshaus Tautenhain	Tautenhain		https://www.bad-klosterlausnitz.de/erfuellende-gemeinde-fuer/tautenhain/das-vereinshaus/	Dorfstraße 86, 07639 Tautenhain	Q1329623	cultural center		
Q124833505	8.8763965206484	51.931025884948			Brahmssaal					Q230752	auditorium		
Q124861038				Q496368	William Aston Hall	Wrexham				Q230752	auditorium		
Q124892294	-56.202888888889	-34.826138888889	UY	Q1335	Centro de barrio Peñarol	Montevideo				Q1329623	cultural center		
Q124970137	21.100144360597	52.86472632904	PL	Q983871	Miejski Dom Kultury	Maków Mazowiecki		https://mdkmakow.pl/	Stanisława Moniuszki 2, 06-200 Maków Mazowiecki	Q1329623	cultural center		
Q124971172	17.5949	48.39368	SK	Q26175	Kopánka House of Culture	Trnava		https://kultura.trnava.sk/prenajom/kulturny-dom-kopanka	Ľudová 14, 917 01 Trnava	Q1329623	cultural center		
Q124980568	17.59151	53.13936	PL	Q988576	Nakielski Ośrodek Kultury	Nakło nad Notecią		https://nok.naklo.pl/	aleja Mickiewicza 3, 89-100 Nakło nad Notecią	Q1329623	cultural center		
Q124983965			US	Q1184769	Fisher Auditorium	Indiana		https://www.iup.edu/artshumanities/programs-centers/fisher/index.html	South 11th Street & Oakland Av, Indiana, PA, USA	Q230752	auditorium		
Q124989120	-89.328363767567	30.316378310892	US	Q1778775	William J. Kelley Retreat Center	Bay St. Louis		http://www.svdsouth.com/retreat-center.html	510 N. 2nd St.	Q1378975	convention center		
Q124989120	-89.328363767567	30.316378310892	US	Q1494	William J. Kelley Retreat Center	Mississippi		https://divineword-uss.org/william-j-kelley-retreat-center-1	510 N. 2nd St.	Q1378975	convention center		
Q124989120	-89.328363767567	30.316378310892	US	Q1494	William J. Kelley Retreat Center	Mississippi		http://www.svdsouth.com/retreat-center.html	510 N. 2nd St.	Q1378975	convention center		
Q124989120	-89.328363767567	30.316378310892	US	Q1778775	William J. Kelley Retreat Center	Bay St. Louis		https://divineword-uss.org/william-j-kelley-retreat-center-1	510 N. 2nd St.	Q1378975	convention center		
Q124989169	-73.8156561	40.737677		Q18424	Kupferberg Center for the Arts	Queens		https://kupferbergcenter.org/		Q1329623	cultural center		
Q124989967	-87.822222222222	42.116111111111	US	Q570986	Techny Towers Conference & Retreat Center	Northbrook	803515730	http://www.technytowers.org/		Q1378975	convention center		
Q124989967	-87.822222222222	42.116111111111	US	Q7059400	Techny Towers Conference & Retreat Center	Northfield Township	803515730	http://www.technytowers.org/		Q1378975	convention center		
Q124989967	-87.822222222222	42.116111111111	US	Q108418	Techny Towers Conference & Retreat Center	Cook County	803515730	http://www.technytowers.org/		Q1378975	convention center		
Q125019705	-85.590278516927	42.284660837008	US	Q167155	Chenery Auditorium	Kalamazoo		https://www.cheneryaud.com/	714 S Westnedge Ave, Kalamazoo, MI 49007	Q230752	auditorium		
Q125024483				Q3462513	La Roche à Veillon	Saint-Jean-Port-Joli				Q230752	auditorium		
Q125052971			US	Q4929524	Minnowbrook Conference Center	Blue Mountain Lake		https://minnowbrook.org/		Q1378975	convention center		
Q125055102			BR	Q43463	Casa do Barão de Camocim	Fortaleza				Q1329623	cultural center		
Q125055794	5.76855	45.19125	FR	Q243868	Weil lecture hall	Saint-Martin-d'Hères	4517476			Q253275	lecture hall		
Q125055794	5.76855	45.19125	FR	Q243868	Weil lecture hall	Saint-Martin-d'Hères	4517476			Q230752	auditorium		
Q125097896	174.76585	-36.8532	NZ	Q726917	Sir Paul Reeves Building	Auckland Region	104475936		2 Governor Fitzroy Place, Auckland CBD	Q1378975	convention center		
Q125108624	130.41841666667	33.586305555556	JP	Q109364626	Fukuoka City Higashi-sumiyoshi Public Hall	Hakata-ekimae			11-12, Hakata-ekimae 4-chōme, Hakata-ku, Fukuoka City 812-0011	Q1329623	cultural center		
Q125108624	130.41841666667	33.586305555556	JP	Q109364626	Fukuoka City Higashi-sumiyoshi Public Hall	Hakata-ekimae			812-0011福岡市博多区博多駅前四丁目11番12号	Q1329623	cultural center		
Q125293656			KR		Saga			http://www.saga.ooo/		Q1329623	cultural center		
Q125339445			GH	Q240319	Radarch Lodge and Conference Center	Tamale Metropolitan District		Http://:www.radarch.org/site		Q1378975	convention center		
Q125367432			US	Q34804	University of New Mexico Center for the Arts	Albuquerque				Q1329623	cultural center		
Q125371922	-117.24079624796	32.871526477534	US	Q16552	Sheila and Hughes Potiker Theatre	San Diego		https://theatre.ucsd.edu/facilities/theaters/potiker-theatre.html	2910 La Jolla Village Dr, La Jolla, CA 92093	Q230752	auditorium		
Q125372773			RO	Q218	Roma National Cultural Center Romano Kher from Romania	Romania		https://cncr.gov.ro/	Splaiul Independenţei nr.202 A, etaj 9, Sector 6, București, România	Q1329623	cultural center		
Q125385169	-81.681935460907	41.502468614378	US	Q37320	Westfield Studio Theatre	Cleveland			1375 Euclid Ave., Cleveland, OH 44115	Q230752	auditorium		
Q125385389			US	Q11299	Tony Kiser Theater	Manhattan			307 W 43rd St, New York, NY 10036	Q230752	auditorium		
Q125386729	-73.997369474432	40.756253385064	US	Q11299	Howard Gilman Performance Space	Manhattan			450 W 37th St, Suite 501, New York, NY 10018	Q230752	auditorium		
